MIMAT0004502,-1.243693637
MIMAT0004501,-1.243693637
MIMAT0002844,4.325513068
MIMAT0002843,-1.243693637
MIMAT0002824,6.039755831
MIMAT0002823,-1.243693637
MIMAT0002807,5.42116078
MIMAT0002806,4.572391973
MIMAT0001635,-1.243693637
MIMAT0001631,6.688831239
MIMAT0005890,-1.243693637
MIMAT0005889,0.138647139
MIMAT0005873,-1.243693637
MIMAT0005872,0.364864886
MIMAT0004591,-1.243693637
MIMAT0004590,1.75415695
MIMAT0000232, MIMAT0004563,-1.243693637
MIMAT0004562,-1.243693637
MIMAT0004518,-1.243693637
MIMAT0004517,5.114676777
MIMAT0016907,12.00002687
MIMAT0016901,7.455633632
MIMAT0014994,-1.243693637
MIMAT0016913,3.794890037
MIMAT0011777,3.787003952
MIMAT0011775,-1.243693637
MIMAT0005924,-1.243693637
MIMAT0005923,-1.243693637
MIMAT0005906,-1.243693637
MIMAT0005905,6.388986604
MIMAT0018939,-1.243693637
MIMAT0019949,-0.713433079
MIMAT0019764,-1.243693637
MIMAT0019200,-1.243693637
MIMAT0019837,1.664169968
MIMAT0019204,-1.243693637
MIMAT0019811,-1.243693637
MIMAT0019358,-1.243693637
MIMAT0015068,-1.243693637
MIMAT0015066,-1.243693637
MIMAT0019017,0.714685074
MIMAT0019064,11.35194313
MIMAT0021125,-1.243693637
MIMAT0021124,-1.243693637
MIMAT0021079,-1.243693637
MIMAT0021046,-1.243693637
MIMAT0019037,-1.243693637
MIMAT0019981,-1.243693637
MIMAT0019982,-1.243693637
MIMAT0019980,-1.243693637
MIMAT0019825,-1.243693637
MIMAT0019725,-1.243693637
MIMAT0026555,-1.243693637
MIMAT0026554,-1.243693637
MIMAT0026472,-1.243693637
MIMAT0022700,-1.243693637
MIMAT0025846,7.332851628
MIMAT0025845,-1.243693637
MIMAT0022282,-1.243693637
MIMAT0022281,-1.243693637
MIMAT0022266,-1.243693637
MIMAT0022265,-1.243693637
MIMAT0027560,1.259833197
MIMAT0027559,2.497967493
MIMAT0027544,-1.243693637
MIMAT0027543,-1.021828927
MIMAT0027528,-1.243693637
MIMAT0027527,6.337902558
MIMAT0027512,6.127433659
MIMAT0027511,8.399720172
MIMAT0026617,-1.243693637
MIMAT0026616,-1.243693637
MIMAT0032116,4.922909946
MIMAT0031892,-1.243693637
MIMAT0031016,5.630021393
MIMAT0031015,-1.128101009
MIMAT0031000,7.353837239
MIMAT0030999,12.48825671
MIMAT0030984,-1.243693637
MIMAT0030983,-1.243693637
MIMAT0002861,-1.243693637
MIMAT0002860, MIMAT0006778,-0.347328777
MIMAT0000264,-1.243693637
MIMAT0000263,-1.243693637
MIMAT0000231,-1.243693637
MIMAT0000228,-1.243693637
MIMAT0000093,-1.243693637
MIMAT0000092,6.229704954
MIMAT0000076,-1.243693637
MIMAT0000075,-1.243693637
MIMAT0004676,-1.243693637
MIMAT0004675,-1.243693637
MIMAT0004607,-1.243693637
MIMAT0004606,4.768394281
MIMAT0003233,-1.243693637
MIMAT0003232,-1.243693637
MIMAT0003215,-1.243693637
MIMAT0003214,-1.243693637
MIMAT0002878,-1.243693637
MIMAT0002877,-1.243693637
MIMAT0007889,6.267164426
MIMAT0007888,6.260807029
MIMAT0006790,-1.243693637
MIMAT0006789,-1.243693637
MIMAT0005942,2.901998489
MIMAT0005941,-1.243693637
MIMAT0004762,7.152529443
MIMAT0004761,3.744449312
MIMAT0004694,6.002562039
MIMAT0004693,-1.243693637
MIMAT0018072,5.338605536
MIMAT0018071,-1.243693637
MIMAT0017996,5.176701011
MIMAT0017995,-1.243693637
MIMAT0017950,-1.243693637
MIMAT0017392,-1.243693637
MIMAT0016921,4.125369366
MIMAT0015054,2.606682755
MIMAT0014999,-1.243693637
MIMAT0016899,-1.243693637
MIMAT0018950,-1.243693637
MIMAT0019052,5.651010524
MIMAT0019966,-1.243693637
MIMAT0019767,-1.243693637
MIMAT0019826,5.204702877
MIMAT0019818,-1.243693637
MIMAT0018954,-1.243693637
MIMAT0018938,-1.243693637
MIMAT0019976,-1.243693637
MIMAT0019961,0.201047629
MIMAT0019828,-1.243693637
MIMAT0019714,-1.243693637
MIMAT0022494,-1.243693637
MIMAT0022493,-1.243693637
MIMAT0022478,-1.243693637
MIMAT0022476,-1.243693637
MIMAT0022298,-1.243693637
MIMAT0022297,-1.243693637
MIMAT0019926,-1.243693637
MIMAT0019878,11.76857384
MIMAT0018986,2.415292408
MIMAT0019962,-1.243693637
MIMAT0027368,-1.243693637
MIMAT0027367,-1.243693637
MIMAT0027345,2.237312033
MIMAT0027103,-1.243693637
MIMAT0026743,-1.243693637
MIMAT0026742,-1.243693637
MIMAT0026641,-1.243693637
MIMAT0026640,-1.243693637
MIMAT0022698,6.785580557
MIMAT0022697,-1.243693637
MIMAT0027624,-0.05558394
MIMAT0027623,6.798097185
MIMAT0027608,-1.243693637
MIMAT0027607,4.004673072
MIMAT0027592,-1.243693637
MIMAT0027591,5.57592563
MIMAT0027576,-1.243693637
MIMAT0027575,8.974453052
