MIMAT0004502,1.048
MIMAT0004501,-1.151
MIMAT0002844,2.381
MIMAT0002843,-3.637
MIMAT0002824,5.836
MIMAT0002823,-3.703
MIMAT0002807,5.205
MIMAT0002806,-3.703
MIMAT0001635,-3.703
MIMAT0001631,-3.703
MIMAT0005890,-3.703
MIMAT0005889,-3.703
MIMAT0005873,-3.703
MIMAT0005872,2.682
MIMAT0004591,2.203
MIMAT0004590,-3.703
MIMAT0000232, MIMAT0004563,0.660
MIMAT0004562,-3.703
MIMAT0004518,2.289
MIMAT0004517,-3.703
MIMAT0016907,11.176
MIMAT0016901,7.618
MIMAT0014994,-1.614
MIMAT0016913,0.292
MIMAT0011777,2.211
MIMAT0011775,2.380
MIMAT0005924,-3.703
MIMAT0005923,1.944
MIMAT0005906,-3.703
MIMAT0005905,5.454
MIMAT0018939,0.932
MIMAT0019949,1.649
MIMAT0019764,-3.703
MIMAT0019200,-3.703
MIMAT0019837,3.915
MIMAT0019204,-3.703
MIMAT0019811,-3.703
MIMAT0019358,-3.703
MIMAT0015068,1.808
MIMAT0015066,-3.703
MIMAT0019017,3.380
MIMAT0019064,7.118
MIMAT0021125,-3.703
MIMAT0021124,2.574
MIMAT0021079,-3.703
MIMAT0021046,-3.703
MIMAT0019037,-3.703
MIMAT0019981,-1.051
MIMAT0019982,-3.703
MIMAT0019980,0.883
MIMAT0019825,-3.703
MIMAT0019725,-3.703
MIMAT0026555,-0.800
MIMAT0026554,2.325
MIMAT0026472,-3.703
MIMAT0022700,0.920
MIMAT0025846,4.150
MIMAT0025845,2.078
MIMAT0022282,0.391
MIMAT0022281,-3.703
MIMAT0022266,-3.703
MIMAT0022265,-3.703
MIMAT0027560,2.980
MIMAT0027559,3.722
MIMAT0027544,1.670
MIMAT0027543,2.591
MIMAT0027528,1.412
MIMAT0027527,4.382
MIMAT0027512,5.452
MIMAT0027511,6.782
MIMAT0026617,-3.703
MIMAT0026616,-3.703
MIMAT0032116,5.641
MIMAT0031892,-3.703
MIMAT0031016,6.230
MIMAT0031015,0.105
MIMAT0031000,5.508
MIMAT0030999,12.975
MIMAT0030984,0.801
MIMAT0030983,-3.703
MIMAT0002861,-3.703
MIMAT0002860, MIMAT0006778,-3.703
MIMAT0000264,0.532
MIMAT0000263,-3.703
MIMAT0000231,3.139
MIMAT0000228,3.418
MIMAT0000093,2.279
MIMAT0000092,4.110
MIMAT0000076,1.138
MIMAT0000075,-3.703
MIMAT0004676,-3.703
MIMAT0004675,-3.703
MIMAT0004607,1.528
MIMAT0004606,-3.703
MIMAT0003233,-3.703
MIMAT0003232,-3.703
MIMAT0003215,-3.703
MIMAT0003214,3.208
MIMAT0002878,-1.750
MIMAT0002877,3.192
MIMAT0007889,3.124
MIMAT0007888,5.600
MIMAT0006790,4.074
MIMAT0006789,0.312
MIMAT0005942,0.872
MIMAT0005941,-3.703
MIMAT0004762,7.458
MIMAT0004761,4.961
MIMAT0004694,2.738
MIMAT0004693,-3.703
MIMAT0018072,4.863
MIMAT0018071,2.033
MIMAT0017996,4.587
MIMAT0017995,-3.703
MIMAT0017950,-3.703
MIMAT0017392,-3.703
MIMAT0016921,3.494
MIMAT0015054,3.469
MIMAT0014999,1.896
MIMAT0016899,-3.703
MIMAT0018950,-3.703
MIMAT0019052,2.158
MIMAT0019966,2.445
MIMAT0019767,2.607
MIMAT0019826,4.247
MIMAT0019818,-3.703
MIMAT0018954,-1.368
MIMAT0018938,-3.703
MIMAT0019976,-3.703
