MIMAT0004502,-0.375
MIMAT0004501,1.628
MIMAT0002844,3.691
MIMAT0002843,1.472
MIMAT0002824,6.061
MIMAT0002823,2.031
MIMAT0002807,4.830
MIMAT0002806,2.594
MIMAT0001635,3.516
MIMAT0001631,9.973
MIMAT0005890,0.666
MIMAT0005889,1.581
MIMAT0005873,1.777
MIMAT0005872,2.995
MIMAT0004591,1.034
MIMAT0004590,0.257
MIMAT0000232, MIMAT0004563,2.208
MIMAT0004562,-3.793
MIMAT0004518,3.128
MIMAT0004517,1.723
MIMAT0016907,11.354
MIMAT0016901,7.371
MIMAT0014994,-0.696
MIMAT0016913,2.925
MIMAT0011777,3.472
MIMAT0011775,3.533
MIMAT0005924,-1.429
MIMAT0005923,-0.843
MIMAT0005906,-3.793
MIMAT0005905,4.321
MIMAT0018939,2.755
MIMAT0019949,3.756
MIMAT0019764,2.171
MIMAT0019200,-0.069
MIMAT0019837,4.227
MIMAT0019204,0.223
MIMAT0019811,-3.793
MIMAT0019358,0.285
MIMAT0015068,2.032
MIMAT0015066,1.086
MIMAT0019017,5.446
MIMAT0019064,9.839
MIMAT0021125,2.307
MIMAT0021124,3.216
MIMAT0021079,-3.793
MIMAT0021046,-3.793
MIMAT0019037,-3.793
MIMAT0019981,2.112
MIMAT0019982,1.964
MIMAT0019980,0.716
MIMAT0019825,1.226
MIMAT0019725,3.577
MIMAT0026555,0.124
MIMAT0026554,-3.793
MIMAT0026472,-3.793
MIMAT0022700,-3.793
MIMAT0025846,5.568
MIMAT0025845,1.212
MIMAT0022282,-3.793
MIMAT0022281,1.626
MIMAT0022266,3.015
MIMAT0022265,1.789
MIMAT0027560,3.812
MIMAT0027559,3.542
MIMAT0027544,4.679
MIMAT0027543,2.336
MIMAT0027528,-0.406
MIMAT0027527,4.146
MIMAT0027512,6.272
MIMAT0027511,7.981
MIMAT0026617,-3.793
MIMAT0026616,2.619
MIMAT0032116,5.528
MIMAT0031892,-3.793
MIMAT0031016,6.129
MIMAT0031015,-0.300
MIMAT0031000,6.090
MIMAT0030999,12.635
MIMAT0030984,4.006
MIMAT0030983,-3.793
MIMAT0002861,0.635
MIMAT0002860, MIMAT0006778,1.003
MIMAT0000264,2.135
MIMAT0000263,3.509
MIMAT0000231,4.112
MIMAT0000228,3.649
MIMAT0000093,4.994
MIMAT0000092,6.727
